Index	Time (s)	Voltage (V)
11343	4.294400000e-01	8.880000000e-01
11344	4.297600000e-01	8.960000000e-01
11345	4.300800000e-01	8.880000000e-01
11346	4.304000000e-01	8.720000000e-01
11347	4.307200000e-01	9.040000000e-01
11348	4.310400000e-01	8.880000000e-01
11349	4.313600000e-01	8.720000000e-01
11350	4.316800000e-01	8.640000000e-01
11351	4.320000000e-01	8.800000000e-01
11352	4.323200000e-01	8.640000000e-01
11353	4.326400000e-01	8.960000000e-01
11354	4.329600000e-01	8.880000000e-01
11355	4.332800000e-01	8.880000000e-01
11356	4.336000000e-01	8.960000000e-01
11357	4.339200000e-01	8.960000000e-01
11358	4.342400000e-01	8.880000000e-01
11359	4.345600000e-01	8.640000000e-01
11360	4.348800000e-01	8.640000000e-01
11361	4.352000000e-01	8.560000000e-01
11362	4.355200000e-01	8.640000000e-01
11363	4.358400000e-01	8.640000000e-01
11364	4.361600000e-01	8.640000000e-01
11365	4.364800000e-01	9.040000000e-01
11366	4.368000000e-01	8.720000000e-01
11367	4.371200000e-01	9.120000000e-01
11368	4.374400000e-01	9.360000000e-01
11369	4.377600000e-01	9.120000000e-01
11370	4.380800000e-01	9.120000000e-01
11371	4.384000000e-01	8.560000000e-01
11372	4.387200000e-01	8.960000000e-01
11373	4.390400000e-01	9.200000000e-01
11374	4.393600000e-01	9.200000000e-01
11375	4.396800000e-01	9.040000000e-01
11376	4.400000000e-01	8.960000000e-01
11377	4.403200000e-01	8.720000000e-01
11378	4.406400000e-01	8.960000000e-01
11379	4.409600000e-01	8.640000000e-01
11380	4.412800000e-01	8.720000000e-01
11381	4.416000000e-01	8.800000000e-01
11382	4.419200000e-01	8.800000000e-01
11383	4.422400000e-01	8.640000000e-01
11384	4.425600000e-01	8.800000000e-01
11385	4.428800000e-01	8.800000000e-01
11386	4.432000000e-01	8.720000000e-01
11387	4.435200000e-01	8.720000000e-01
11388	4.438400000e-01	8.720000000e-01
11389	4.441600000e-01	9.200000000e-01
11390	4.444800000e-01	9.040000000e-01
11391	4.448000000e-01	9.120000000e-01
11392	4.451200000e-01	9.040000000e-01
11393	4.454400000e-01	8.800000000e-01
11394	4.457600000e-01	8.720000000e-01
11395	4.460800000e-01	9.040000000e-01
11396	4.464000000e-01	8.960000000e-01
11397	4.467200000e-01	8.800000000e-01
11398	4.470400000e-01	8.800000000e-01
11399	4.473600000e-01	8.880000000e-01
11400	4.476800000e-01	8.800000000e-01
11401	4.480000000e-01	8.800000000e-01
11402	4.483200000e-01	8.800000000e-01
11403	4.486400000e-01	9.200000000e-01
11404	4.489600000e-01	8.960000000e-01
11405	4.492800000e-01	9.120000000e-01
11406	4.496000000e-01	9.120000000e-01
11407	4.499200000e-01	9.280000000e-01
11408	4.502400000e-01	8.800000000e-01
11409	4.505600000e-01	9.040000000e-01
11410	4.508800000e-01	8.720000000e-01
11411	4.512000000e-01	9.040000000e-01
11412	4.515200000e-01	8.880000000e-01
11413	4.518400000e-01	8.960000000e-01
11414	4.521600000e-01	8.960000000e-01
11415	4.524800000e-01	8.800000000e-01
11416	4.528000000e-01	9.200000000e-01
11417	4.531200000e-01	8.960000000e-01
11418	4.534400000e-01	8.560000000e-01
11419	4.537600000e-01	8.720000000e-01
11420	4.540800000e-01	9.040000000e-01
11421	4.544000000e-01	8.720000000e-01
11422	4.547200000e-01	8.880000000e-01
11423	4.550400000e-01	8.880000000e-01
11424	4.553600000e-01	8.960000000e-01
11425	4.556800000e-01	8.960000000e-01
11426	4.560000000e-01	8.960000000e-01
11427	4.563200000e-01	9.040000000e-01
11428	4.566400000e-01	8.880000000e-01
11429	4.569600000e-01	8.720000000e-01
11430	4.572800000e-01	8.880000000e-01
11431	4.576000000e-01	8.880000000e-01
11432	4.579200000e-01	8.800000000e-01
11433	4.582400000e-01	8.960000000e-01
11434	4.585600000e-01	8.640000000e-01
11435	4.588800000e-01	8.720000000e-01
11436	4.592000000e-01	8.960000000e-01
11437	4.595200000e-01	8.960000000e-01
11438	4.598400000e-01	8.800000000e-01
11439	4.601600000e-01	8.720000000e-01
11440	4.604800000e-01	8.880000000e-01
11441	4.608000000e-01	8.640000000e-01
11442	4.611200000e-01	8.960000000e-01
11443	4.614400000e-01	9.040000000e-01
11444	4.617600000e-01	8.640000000e-01
11445	4.620800000e-01	8.320000000e-01
11446	4.624000000e-01	8.480000000e-01
11447	4.627200000e-01	8.480000000e-01
11448	4.630400000e-01	8.880000000e-01
11449	4.633600000e-01	8.560000000e-01
11450	4.636800000e-01	8.880000000e-01
11451	4.640000000e-01	8.560000000e-01
11452	4.643200000e-01	8.640000000e-01
11453	4.646400000e-01	8.800000000e-01
11454	4.649600000e-01	8.720000000e-01
11455	4.652800000e-01	8.480000000e-01
11456	4.656000000e-01	8.560000000e-01
11457	4.659200000e-01	8.720000000e-01
11458	4.662400000e-01	8.800000000e-01
11459	4.665600000e-01	9.120000000e-01
11460	4.668800000e-01	8.720000000e-01
11461	4.672000000e-01	8.800000000e-01
11462	4.675200000e-01	8.960000000e-01
11463	4.678400000e-01	9.200000000e-01
11464	4.681600000e-01	9.040000000e-01
11465	4.684800000e-01	9.120000000e-01
11466	4.688000000e-01	8.960000000e-01
11467	4.691200000e-01	8.800000000e-01
11468	4.694400000e-01	8.560000000e-01
11469	4.697600000e-01	9.040000000e-01
11470	4.700800000e-01	8.720000000e-01
11471	4.704000000e-01	9.040000000e-01
11472	4.707200000e-01	8.960000000e-01
11473	4.710400000e-01	9.280000000e-01
11474	4.713600000e-01	8.800000000e-01
11475	4.716800000e-01	9.120000000e-01
11476	4.720000000e-01	8.880000000e-01
11477	4.723200000e-01	8.960000000e-01
11478	4.726400000e-01	8.800000000e-01
11479	4.729600000e-01	8.720000000e-01
11480	4.732800000e-01	8.800000000e-01
11481	4.736000000e-01	8.800000000e-01
11482	4.739200000e-01	8.560000000e-01
11483	4.742400000e-01	8.720000000e-01
11484	4.745600000e-01	8.560000000e-01
11485	4.748800000e-01	8.960000000e-01
11486	4.752000000e-01	8.960000000e-01
11487	4.755200000e-01	9.200000000e-01
11488	4.758400000e-01	8.720000000e-01
11489	4.761600000e-01	8.480000000e-01
11490	4.764800000e-01	8.720000000e-01
11491	4.768000000e-01	9.040000000e-01
11492	4.771200000e-01	8.960000000e-01
11493	4.774400000e-01	8.960000000e-01
11494	4.777600000e-01	8.960000000e-01
11495	4.780800000e-01	8.640000000e-01
11496	4.784000000e-01	8.960000000e-01
11497	4.787200000e-01	8.960000000e-01
11498	4.790400000e-01	8.640000000e-01
11499	4.793600000e-01	8.880000000e-01
11500	4.796800000e-01	8.640000000e-01
11501	4.800000000e-01	9.440000000e-01
11502	4.803200000e-01	9.040000000e-01
11503	4.806400000e-01	9.040000000e-01
11504	4.809600000e-01	8.960000000e-01
11505	4.812800000e-01	9.040000000e-01
11506	4.816000000e-01	9.120000000e-01
11507	4.819200000e-01	8.720000000e-01
11508	4.822400000e-01	8.880000000e-01
11509	4.825600000e-01	8.880000000e-01
11510	4.828800000e-01	8.720000000e-01
11511	4.832000000e-01	8.720000000e-01
11512	4.835200000e-01	8.800000000e-01
11513	4.838400000e-01	8.880000000e-01
11514	4.841600000e-01	8.960000000e-01
11515	4.844800000e-01	8.640000000e-01
11516	4.848000000e-01	8.880000000e-01
11517	4.851200000e-01	8.800000000e-01
11518	4.854400000e-01	8.960000000e-01
11519	4.857600000e-01	8.720000000e-01
11520	4.860800000e-01	8.960000000e-01
11521	4.864000000e-01	8.960000000e-01
11522	4.867200000e-01	8.800000000e-01
11523	4.870400000e-01	8.800000000e-01
11524	4.873600000e-01	8.880000000e-01
11525	4.876800000e-01	8.800000000e-01
11526	4.880000000e-01	8.080000000e-01
11527	4.883200000e-01	8.400000000e-01
11528	4.886400000e-01	7.840000000e-01
11529	4.889600000e-01	7.760000000e-01
11530	4.892800000e-01	8.560000000e-01
11531	4.896000000e-01	8.320000000e-01
11532	4.899200000e-01	8.080000000e-01
11533	4.902400000e-01	7.840000000e-01
11534	4.905600000e-01	8.080000000e-01
11535	4.908800000e-01	8.160000000e-01
11536	4.912000000e-01	8.080000000e-01
11537	4.915200000e-01	7.760000000e-01
11538	4.918400000e-01	8.240000000e-01
11539	4.921600000e-01	8.080000000e-01
11540	4.924800000e-01	8.240000000e-01
11541	4.928000000e-01	8.080000000e-01
11542	4.931200000e-01	7.920000000e-01
11543	4.934400000e-01	8.160000000e-01
11544	4.937600000e-01	8.160000000e-01
11545	4.940800000e-01	8.080000000e-01
11546	4.944000000e-01	8.080000000e-01
11547	4.947200000e-01	8.160000000e-01
11548	4.950400000e-01	8.240000000e-01
11549	4.953600000e-01	7.760000000e-01
11550	4.956800000e-01	7.760000000e-01
11551	4.960000000e-01	7.920000000e-01
11552	4.963200000e-01	8.000000000e-01
11553	4.966400000e-01	8.160000000e-01
11554	4.969600000e-01	7.840000000e-01
11555	4.972800000e-01	7.760000000e-01
11556	4.976000000e-01	8.000000000e-01
11557	4.979200000e-01	7.680000000e-01
11558	4.982400000e-01	8.080000000e-01
11559	4.985600000e-01	7.840000000e-01
11560	4.988800000e-01	8.160000000e-01
11561	4.992000000e-01	7.840000000e-01
11562	4.995200000e-01	7.920000000e-01
11563	4.998400000e-01	7.920000000e-01
11564	5.001600000e-01	8.080000000e-01
11565	5.004800000e-01	7.760000000e-01
11566	5.008000000e-01	7.840000000e-01
11567	5.011200000e-01	7.840000000e-01
11568	5.014400000e-01	7.760000000e-01
11569	5.017600000e-01	8.240000000e-01
11570	5.020800000e-01	8.000000000e-01
11571	5.024000000e-01	7.760000000e-01
11572	5.027200000e-01	7.680000000e-01
11573	5.030400000e-01	7.600000000e-01
11574	5.033600000e-01	7.280000000e-01
11575	5.036800000e-01	7.680000000e-01
11576	5.040000000e-01	7.600000000e-01
11577	5.043200000e-01	7.920000000e-01
11578	5.046400000e-01	7.520000000e-01
11579	5.049600000e-01	7.680000000e-01
11580	5.052800000e-01	7.600000000e-01
11581	5.056000000e-01	7.760000000e-01
11582	5.059200000e-01	7.600000000e-01
11583	5.062400000e-01	7.520000000e-01
11584	5.065600000e-01	7.600000000e-01
11585	5.068800000e-01	7.680000000e-01
11586	5.072000000e-01	7.360000000e-01
11587	5.075200000e-01	7.520000000e-01
11588	5.078400000e-01	7.360000000e-01
11589	5.081600000e-01	7.280000000e-01
11590	5.084800000e-01	7.120000000e-01
11591	5.088000000e-01	7.520000000e-01
11592	5.091200000e-01	7.040000000e-01
11593	5.094400000e-01	7.280000000e-01
11594	5.097600000e-01	7.760000000e-01
11595	5.100800000e-01	7.520000000e-01
11596	5.104000000e-01	7.520000000e-01
11597	5.107200000e-01	7.680000000e-01
11598	5.110400000e-01	7.600000000e-01
11599	5.113600000e-01	7.760000000e-01
11600	5.116800000e-01	7.600000000e-01
11601	5.120000000e-01	7.600000000e-01
11602	5.123200000e-01	7.760000000e-01
11603	5.126400000e-01	7.600000000e-01
11604	5.129600000e-01	7.440000000e-01
11605	5.132800000e-01	7.680000000e-01
11606	5.136000000e-01	7.440000000e-01
11607	5.139200000e-01	7.760000000e-01
11608	5.142400000e-01	7.600000000e-01
11609	5.145600000e-01	7.840000000e-01
11610	5.148800000e-01	7.920000000e-01
11611	5.152000000e-01	7.680000000e-01
11612	5.155200000e-01	7.760000000e-01
11613	5.158400000e-01	7.920000000e-01
11614	5.161600000e-01	7.840000000e-01
11615	5.164800000e-01	7.760000000e-01
11616	5.168000000e-01	8.000000000e-01
11617	5.171200000e-01	7.840000000e-01
11618	5.174400000e-01	7.920000000e-01
11619	5.177600000e-01	8.000000000e-01
11620	5.180800000e-01	7.840000000e-01
11621	5.184000000e-01	7.600000000e-01
11622	5.187200000e-01	7.680000000e-01
11623	5.190400000e-01	7.680000000e-01
11624	5.193600000e-01	8.080000000e-01
11625	5.196800000e-01	7.920000000e-01
11626	5.200000000e-01	7.920000000e-01
11627	5.203200000e-01	7.600000000e-01
11628	5.206400000e-01	7.520000000e-01
11629	5.209600000e-01	7.760000000e-01
11630	5.212800000e-01	7.920000000e-01
11631	5.216000000e-01	7.760000000e-01
11632	5.219200000e-01	7.760000000e-01
11633	5.222400000e-01	7.920000000e-01
11634	5.225600000e-01	7.600000000e-01
11635	5.228800000e-01	7.760000000e-01
11636	5.232000000e-01	8.240000000e-01
11637	5.235200000e-01	7.840000000e-01
11638	5.238400000e-01	7.760000000e-01
11639	5.241600000e-01	7.680000000e-01
11640	5.244800000e-01	8.080000000e-01
11641	5.248000000e-01	8.000000000e-01
11642	5.251200000e-01	8.320000000e-01
11643	5.254400000e-01	8.080000000e-01
11644	5.257600000e-01	7.680000000e-01
11645	5.260800000e-01	8.160000000e-01
11646	5.264000000e-01	7.920000000e-01
11647	5.267200000e-01	7.920000000e-01
11648	5.270400000e-01	8.160000000e-01
11649	5.273600000e-01	8.240000000e-01
11650	5.276800000e-01	8.080000000e-01
11651	5.280000000e-01	8.160000000e-01
11652	5.283200000e-01	7.760000000e-01
11653	5.286400000e-01	7.680000000e-01
11654	5.289600000e-01	7.840000000e-01
11655	5.292800000e-01	7.600000000e-01
11656	5.296000000e-01	7.760000000e-01
11657	5.299200000e-01	7.920000000e-01
11658	5.302400000e-01	7.920000000e-01
11659	5.305600000e-01	7.920000000e-01
11660	5.308800000e-01	8.080000000e-01
11661	5.312000000e-01	7.680000000e-01
11662	5.315200000e-01	7.600000000e-01
11663	5.318400000e-01	7.520000000e-01
11664	5.321600000e-01	8.000000000e-01
11665	5.324800000e-01	7.920000000e-01
11666	5.328000000e-01	7.840000000e-01
11667	5.331200000e-01	8.160000000e-01
11668	5.334400000e-01	8.080000000e-01
11669	5.337600000e-01	8.240000000e-01
11670	5.340800000e-01	7.760000000e-01
11671	5.344000000e-01	8.000000000e-01
11672	5.347200000e-01	7.600000000e-01
11673	5.350400000e-01	8.000000000e-01
11674	5.353600000e-01	8.000000000e-01
11675	5.356800000e-01	8.000000000e-01
11676	5.360000000e-01	7.920000000e-01
11677	5.363200000e-01	7.760000000e-01
11678	5.366400000e-01	7.840000000e-01
11679	5.369600000e-01	8.000000000e-01
11680	5.372800000e-01	7.920000000e-01
11681	5.376000000e-01	8.240000000e-01
11682	5.379200000e-01	8.160000000e-01
11683	5.382400000e-01	8.080000000e-01
11684	5.385600000e-01	7.760000000e-01
11685	5.388800000e-01	8.000000000e-01
11686	5.392000000e-01	8.240000000e-01
11687	5.395200000e-01	7.840000000e-01
11688	5.398400000e-01	8.080000000e-01
11689	5.401600000e-01	8.080000000e-01
11690	5.404800000e-01	7.840000000e-01
11691	5.408000000e-01	8.160000000e-01
11692	5.411200000e-01	7.680000000e-01
11693	5.414400000e-01	8.160000000e-01
11694	5.417600000e-01	8.080000000e-01
11695	5.420800000e-01	8.080000000e-01
11696	5.424000000e-01	8.320000000e-01
11697	5.427200000e-01	8.000000000e-01
11698	5.430400000e-01	7.840000000e-01
11699	5.433600000e-01	7.760000000e-01
11700	5.436800000e-01	8.240000000e-01
11701	5.440000000e-01	8.000000000e-01
11702	5.443200000e-01	8.400000000e-01
11703	5.446400000e-01	8.400000000e-01
11704	5.449600000e-01	8.160000000e-01
11705	5.452800000e-01	8.640000000e-01
11706	5.456000000e-01	8.400000000e-01
11707	5.459200000e-01	8.480000000e-01
11708	5.462400000e-01	8.560000000e-01
11709	5.465600000e-01	8.320000000e-01
11710	5.468800000e-01	8.560000000e-01
11711	5.472000000e-01	8.560000000e-01
11712	5.475200000e-01	8.400000000e-01
11713	5.478400000e-01	8.480000000e-01
11714	5.481600000e-01	8.320000000e-01
11715	5.484800000e-01	8.320000000e-01
11716	5.488000000e-01	8.400000000e-01
11717	5.491200000e-01	8.240000000e-01
11718	5.494400000e-01	8.160000000e-01
11719	5.497600000e-01	8.160000000e-01
11720	5.500800000e-01	8.240000000e-01
11721	5.504000000e-01	8.080000000e-01
11722	5.507200000e-01	8.240000000e-01
11723	5.510400000e-01	8.160000000e-01
11724	5.513600000e-01	8.400000000e-01
11725	5.516800000e-01	8.880000000e-01
11726	5.520000000e-01	8.480000000e-01
11727	5.523200000e-01	8.720000000e-01
11728	5.526400000e-01	8.880000000e-01
11729	5.529600000e-01	8.800000000e-01
11730	5.532800000e-01	9.360000000e-01
11731	5.536000000e-01	8.960000000e-01
11732	5.539200000e-01	9.520000000e-01
11733	5.542400000e-01	9.280000000e-01
11734	5.545600000e-01	8.960000000e-01
11735	5.548800000e-01	9.040000000e-01
11736	5.552000000e-01	9.120000000e-01
11737	5.555200000e-01	8.720000000e-01
11738	5.558400000e-01	9.040000000e-01
11739	5.561600000e-01	9.040000000e-01
11740	5.564800000e-01	9.280000000e-01
11741	5.568000000e-01	8.880000000e-01
11742	5.571200000e-01	9.040000000e-01
11743	5.574400000e-01	9.120000000e-01
11744	5.577600000e-01	8.720000000e-01
11745	5.580800000e-01	8.400000000e-01
11746	5.584000000e-01	8.560000000e-01
11747	5.587200000e-01	8.800000000e-01
11748	5.590400000e-01	8.960000000e-01
11749	5.593600000e-01	8.560000000e-01
11750	5.596800000e-01	8.720000000e-01
11751	5.600000000e-01	8.960000000e-01
11752	5.603200000e-01	9.200000000e-01
11753	5.606400000e-01	8.720000000e-01
11754	5.609600000e-01	8.720000000e-01
11755	5.612800000e-01	8.800000000e-01
11756	5.616000000e-01	9.200000000e-01
11757	5.619200000e-01	9.120000000e-01
11758	5.622400000e-01	9.120000000e-01
11759	5.625600000e-01	9.280000000e-01
11760	5.628800000e-01	8.960000000e-01
11761	5.632000000e-01	9.040000000e-01
11762	5.635200000e-01	8.720000000e-01
11763	5.638400000e-01	9.200000000e-01
11764	5.641600000e-01	8.880000000e-01
11765	5.644800000e-01	8.720000000e-01
11766	5.648000000e-01	9.040000000e-01
11767	5.651200000e-01	8.960000000e-01
11768	5.654400000e-01	9.040000000e-01
11769	5.657600000e-01	8.560000000e-01
11770	5.660800000e-01	8.640000000e-01
11771	5.664000000e-01	8.640000000e-01
11772	5.667200000e-01	8.720000000e-01
11773	5.670400000e-01	8.880000000e-01
11774	5.673600000e-01	8.880000000e-01
11775	5.676800000e-01	8.640000000e-01
11776	5.680000000e-01	8.960000000e-01
11777	5.683200000e-01	8.960000000e-01
11778	5.686400000e-01	8.960000000e-01
11779	5.689600000e-01	9.040000000e-01
11780	5.692800000e-01	9.280000000e-01
11781	5.696000000e-01	8.880000000e-01
11782	5.699200000e-01	8.560000000e-01
11783	5.702400000e-01	8.800000000e-01
11784	5.705600000e-01	8.800000000e-01
11785	5.708800000e-01	8.960000000e-01
11786	5.712000000e-01	9.120000000e-01
11787	5.715200000e-01	8.960000000e-01
11788	5.718400000e-01	9.040000000e-01
11789	5.721600000e-01	8.960000000e-01
11790	5.724800000e-01	8.400000000e-01
11791	5.728000000e-01	9.040000000e-01
11792	5.731200000e-01	8.640000000e-01
11793	5.734400000e-01	8.960000000e-01
11794	5.737600000e-01	9.200000000e-01
11795	5.740800000e-01	8.800000000e-01
11796	5.744000000e-01	8.880000000e-01
11797	5.747200000e-01	8.960000000e-01
11798	5.750400000e-01	8.800000000e-01
11799	5.753600000e-01	8.880000000e-01
11800	5.756800000e-01	8.880000000e-01
11801	5.760000000e-01	8.560000000e-01
11802	5.763200000e-01	8.800000000e-01
11803	5.766400000e-01	8.720000000e-01
11804	5.769600000e-01	8.960000000e-01
11805	5.772800000e-01	8.880000000e-01
11806	5.776000000e-01	8.960000000e-01
11807	5.779200000e-01	8.640000000e-01
11808	5.782400000e-01	9.040000000e-01
11809	5.785600000e-01	8.560000000e-01
11810	5.788800000e-01	8.960000000e-01
11811	5.792000000e-01	8.960000000e-01
11812	5.795200000e-01	8.480000000e-01
11813	5.798400000e-01	8.560000000e-01
11814	5.801600000e-01	8.400000000e-01
11815	5.804800000e-01	8.400000000e-01
11816	5.808000000e-01	8.720000000e-01
11817	5.811200000e-01	8.640000000e-01
11818	5.814400000e-01	8.480000000e-01
11819	5.817600000e-01	8.800000000e-01
11820	5.820800000e-01	8.480000000e-01
11821	5.824000000e-01	8.640000000e-01
11822	5.827200000e-01	9.040000000e-01
11823	5.830400000e-01	8.240000000e-01
11824	5.833600000e-01	8.480000000e-01
11825	5.836800000e-01	8.400000000e-01
11826	5.840000000e-01	8.480000000e-01
11827	5.843200000e-01	8.480000000e-01
11828	5.846400000e-01	8.640000000e-01
11829	5.849600000e-01	8.560000000e-01
11830	5.852800000e-01	8.640000000e-01
11831	5.856000000e-01	8.560000000e-01
11832	5.859200000e-01	8.800000000e-01
11833	5.862400000e-01	9.200000000e-01
11834	5.865600000e-01	9.120000000e-01
11835	5.868800000e-01	9.360000000e-01
11836	5.872000000e-01	9.280000000e-01
11837	5.875200000e-01	9.120000000e-01
11838	5.878400000e-01	8.560000000e-01
11839	5.881600000e-01	8.880000000e-01
11840	5.884800000e-01	9.040000000e-01
11841	5.888000000e-01	8.880000000e-01
11842	5.891200000e-01	8.640000000e-01
11843	5.894400000e-01	8.560000000e-01
11844	5.897600000e-01	8.320000000e-01
11845	5.900800000e-01	8.560000000e-01
11846	5.904000000e-01	8.720000000e-01
11847	5.907200000e-01	8.720000000e-01
11848	5.910400000e-01	8.400000000e-01
11849	5.913600000e-01	8.800000000e-01
11850	5.916800000e-01	8.800000000e-01
11851	5.920000000e-01	8.640000000e-01
11852	5.923200000e-01	8.800000000e-01
11853	5.926400000e-01	9.200000000e-01
11854	5.929600000e-01	9.040000000e-01
11855	5.932800000e-01	8.960000000e-01
11856	5.936000000e-01	9.120000000e-01
11857	5.939200000e-01	9.040000000e-01
11858	5.942400000e-01	9.040000000e-01
11859	5.945600000e-01	8.480000000e-01
11860	5.948800000e-01	8.720000000e-01
11861	5.952000000e-01	8.800000000e-01
11862	5.955200000e-01	8.800000000e-01
11863	5.958400000e-01	8.640000000e-01
11864	5.961600000e-01	8.720000000e-01
11865	5.964800000e-01	8.880000000e-01
11866	5.968000000e-01	9.200000000e-01
11867	5.971200000e-01	8.720000000e-01
11868	5.974400000e-01	8.320000000e-01
11869	5.977600000e-01	8.560000000e-01
11870	5.980800000e-01	9.120000000e-01
11871	5.984000000e-01	9.120000000e-01
11872	5.987200000e-01	8.960000000e-01
11873	5.990400000e-01	9.040000000e-01
11874	5.993600000e-01	9.040000000e-01
11875	5.996800000e-01	8.960000000e-01
11876	6.000000000e-01	8.800000000e-01
11877	6.003200000e-01	9.200000000e-01
11878	6.006400000e-01	9.120000000e-01
11879	6.009600000e-01	8.880000000e-01
11880	6.012800000e-01	9.200000000e-01
11881	6.016000000e-01	8.960000000e-01
11882	6.019200000e-01	8.880000000e-01
11883	6.022400000e-01	8.880000000e-01
11884	6.025600000e-01	9.120000000e-01
11885	6.028800000e-01	9.040000000e-01
11886	6.032000000e-01	9.120000000e-01
11887	6.035200000e-01	8.880000000e-01
11888	6.038400000e-01	8.880000000e-01
11889	6.041600000e-01	8.880000000e-01
11890	6.044800000e-01	9.040000000e-01
11891	6.048000000e-01	8.880000000e-01
11892	6.051200000e-01	9.200000000e-01
11893	6.054400000e-01	8.880000000e-01
11894	6.057600000e-01	8.880000000e-01
11895	6.060800000e-01	9.040000000e-01
11896	6.064000000e-01	8.960000000e-01
11897	6.067200000e-01	8.560000000e-01
11898	6.070400000e-01	8.800000000e-01
11899	6.073600000e-01	8.720000000e-01
11900	6.076800000e-01	9.120000000e-01
11901	6.080000000e-01	8.800000000e-01
11902	6.083200000e-01	8.960000000e-01
11903	6.086400000e-01	8.640000000e-01
11904	6.089600000e-01	8.720000000e-01
11905	6.092800000e-01	8.560000000e-01
11906	6.096000000e-01	9.440000000e-01
11907	6.099200000e-01	8.880000000e-01
11908	6.102400000e-01	8.640000000e-01
11909	6.105600000e-01	8.880000000e-01
11910	6.108800000e-01	8.240000000e-01
11911	6.112000000e-01	8.640000000e-01
11912	6.115200000e-01	8.560000000e-01
11913	6.118400000e-01	8.880000000e-01
11914	6.121600000e-01	8.720000000e-01
11915	6.124800000e-01	8.720000000e-01
11916	6.128000000e-01	9.040000000e-01
11917	6.131200000e-01	8.480000000e-01
11918	6.134400000e-01	8.480000000e-01
11919	6.137600000e-01	8.480000000e-01
11920	6.140800000e-01	8.640000000e-01
11921	6.144000000e-01	8.320000000e-01
11922	6.147200000e-01	8.240000000e-01
11923	6.150400000e-01	8.880000000e-01
11924	6.153600000e-01	8.640000000e-01
11925	6.156800000e-01	8.720000000e-01
11926	6.160000000e-01	8.560000000e-01
11927	6.163200000e-01	8.240000000e-01
11928	6.166400000e-01	8.320000000e-01
11929	6.169600000e-01	9.120000000e-01
11930	6.172800000e-01	8.800000000e-01
11931	6.176000000e-01	9.520000000e-01
11932	6.179200000e-01	8.800000000e-01
11933	6.182400000e-01	9.200000000e-01
11934	6.185600000e-01	8.640000000e-01
11935	6.188800000e-01	8.400000000e-01
11936	6.192000000e-01	8.480000000e-01
11937	6.195200000e-01	8.560000000e-01
11938	6.198400000e-01	8.800000000e-01
11939	6.201600000e-01	9.040000000e-01
11940	6.204800000e-01	8.640000000e-01
11941	6.208000000e-01	8.720000000e-01
11942	6.211200000e-01	8.880000000e-01
11943	6.214400000e-01	8.960000000e-01
11944	6.217600000e-01	8.560000000e-01
11945	6.220800000e-01	8.720000000e-01
11946	6.224000000e-01	8.640000000e-01
11947	6.227200000e-01	8.800000000e-01
11948	6.230400000e-01	8.640000000e-01
11949	6.233600000e-01	8.800000000e-01
11950	6.236800000e-01	9.040000000e-01
11951	6.240000000e-01	9.040000000e-01
11952	6.243200000e-01	8.960000000e-01
11953	6.246400000e-01	9.040000000e-01
11954	6.249600000e-01	8.880000000e-01
11955	6.252800000e-01	8.800000000e-01
11956	6.256000000e-01	8.720000000e-01
11957	6.259200000e-01	8.960000000e-01
11958	6.262400000e-01	8.400000000e-01
11959	6.265600000e-01	8.880000000e-01
11960	6.268800000e-01	8.720000000e-01
11961	6.272000000e-01	8.960000000e-01
11962	6.275200000e-01	8.640000000e-01
11963	6.278400000e-01	8.560000000e-01
11964	6.281600000e-01	8.720000000e-01
11965	6.284800000e-01	8.480000000e-01
11966	6.288000000e-01	8.640000000e-01
11967	6.291200000e-01	8.640000000e-01
11968	6.294400000e-01	8.640000000e-01
11969	6.297600000e-01	8.480000000e-01
11970	6.300800000e-01	8.560000000e-01
11971	6.304000000e-01	8.640000000e-01
11972	6.307200000e-01	9.120000000e-01
11973	6.310400000e-01	8.960000000e-01
11974	6.313600000e-01	8.800000000e-01
11975	6.316800000e-01	8.720000000e-01
11976	6.320000000e-01	8.560000000e-01
11977	6.323200000e-01	8.400000000e-01
11978	6.326400000e-01	8.880000000e-01
11979	6.329600000e-01	8.880000000e-01
11980	6.332800000e-01	8.240000000e-01
11981	6.336000000e-01	8.560000000e-01
11982	6.339200000e-01	8.400000000e-01
11983	6.342400000e-01	8.160000000e-01
11984	6.345600000e-01	8.160000000e-01
11985	6.348800000e-01	8.320000000e-01
11986	6.352000000e-01	8.720000000e-01
11987	6.355200000e-01	8.400000000e-01
11988	6.358400000e-01	8.480000000e-01
11989	6.361600000e-01	8.320000000e-01
11990	6.364800000e-01	8.240000000e-01
11991	6.368000000e-01	8.160000000e-01
11992	6.371200000e-01	8.320000000e-01
11993	6.374400000e-01	8.480000000e-01
11994	6.377600000e-01	8.480000000e-01
11995	6.380800000e-01	8.160000000e-01
11996	6.384000000e-01	8.480000000e-01
11997	6.387200000e-01	8.320000000e-01
11998	6.390400000e-01	8.560000000e-01
11999	6.393600000e-01	8.560000000e-01
12000	6.396800000e-01	8.400000000e-01
12001	6.400000000e-01	8.480000000e-01
12002	6.403200000e-01	8.720000000e-01
12003	6.406400000e-01	8.720000000e-01
12004	6.409600000e-01	8.560000000e-01
12005	6.412800000e-01	8.640000000e-01
12006	6.416000000e-01	8.560000000e-01
12007	6.419200000e-01	9.120000000e-01
