# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,-0.4,-6.127e-05,1757000000,-2.8,-0.0004473,1757000000,,,,-0.4,-2.095e-05,1757000000,-2.8,-0.0001975,1757000000,,,,-0.4,-8.69e-05,1757000000,-2.8,-0.0006306,1757000000,,,,-0.4,-2.818e-05,1757000000,-2.8,-0.0002029,1757000000,,,,-0.4,-3.36e-05,1757000000,-2.8,-0.0002352,1757000000,,,,-0.4,-0.0001037,1757000000,-2.8,-0.0007258,1757000000,,,,-0.4,-3.496e-05,1757000000,-2.8,-0.0002689,1757000000,,,,-0.4,-4.217e-05,1757000000,-2.8,-0.000295,1757000000,,,,-0.4,-0.0001008,1757000000,-2.8,-0.0007049,1757000000,,,,-0.4,-1.684e-05,1757000000,-2.8,-0.0001217,1757000000
,,,-0.5,-7.648e-05,1757000000,-3,-0.0004891,1757000000,,,,-0.5,-2.662e-05,1757000000,-3,-0.0002147,1757000000,,,,-0.5,-0.0001086,1757000000,-3,-0.0006739,1757000000,,,,-0.5,-3.524e-05,1757000000,-3,-0.0002179,1757000000,,,,-0.5,-4.197e-05,1757000000,-3,-0.0002518,1757000000,,,,-0.5,-0.0001297,1757000000,-3,-0.0007776,1757000000,,,,-0.5,-4.39e-05,1757000000,-3,-0.0002887,1757000000,,,,-0.5,-5.271e-05,1757000000,-3,-0.0003161,1757000000,,,,-0.5,-0.0001261,1757000000,-3,-0.0007549,1757000000,,,,-0.5,-2.117e-05,1757000000,-3,-0.000129,1757000000
,,,-0.6,-9.137e-05,1757000000,-3.2,-0.0005303,1757000000,,,,-0.6,-3.265e-05,1757000000,-3.2,-0.0002324,1757000000,,,,-0.6,-0.0001306,1757000000,-3.2,-0.0007185,1757000000,,,,-0.6,-4.239e-05,1757000000,-3.2,-0.000233,1757000000,,,,-0.6,-5.04e-05,1757000000,-3.2,-0.0002686,1757000000,,,,-0.6,-0.0001556,1757000000,-3.2,-0.0008294,1757000000,,,,-0.6,-5.298e-05,1757000000,-3.2,-0.0003102,1757000000,,,,-0.6,-6.326e-05,1757000000,-3.2,-0.0003371,1757000000,,,,-0.6,-0.0001511,1757000000,-3.2,-0.000805,1757000000,,,,-0.6,-2.571e-05,1757000000,-3.2,-0.0001363,1757000000
,,,-0.7,-0.000105,1757000000,-3.4,-0.0005711,1757000000,,,,-0.7,-3.882e-05,1757000000,-3.4,-0.0002498,1757000000,,,,-0.7,-0.0001532,1757000000,-3.4,-0.0007661,1757000000,,,,-0.7,-4.951e-05,1757000000,-3.4,-0.0002481,1757000000,,,,-0.7,-5.881e-05,1757000000,-3.4,-0.0002856,1757000000,,,,-0.7,-0.0001815,1757000000,-3.4,-0.0008812,1757000000,,,,-0.7,-6.238e-05,1757000000,-3.4,-0.0003307,1757000000,,,,-0.7,-7.38e-05,1757000000,-3.4,-0.0003581,1757000000,,,,-0.7,-0.0001763,1757000000,-3.4,-0.0008552,1757000000,,,,-0.7,-2.966e-05,1757000000,-3.4,-0.0001459,1757000000
,,,-0.8,-0.000118,1757000000,-3.6,-0.0006165,1757000000,,,,-0.8,-4.518e-05,1757000000,-3.6,-0.0002674,1757000000,,,,-0.8,-0.0001743,1757000000,-3.6,-0.0008114,1757000000,,,,-0.8,-5.657e-05,1757000000,-3.6,-0.0002631,1757000000,,,,-0.8,-6.721e-05,1757000000,-3.6,-0.0003023,1757000000,,,,-0.8,-0.0002075,1757000000,-3.6,-0.000933,1757000000,,,,-0.8,-7.153e-05,1757000000,-3.6,-0.0003513,1757000000,,,,-0.8,-8.434e-05,1757000000,-3.6,-0.0003792,1757000000,,,,-0.8,-0.0002015,1757000000,-3.6,-0.0009052,1757000000,,,,-0.8,-3.355e-05,1757000000,-3.6,-0.0001523,1757000000
,,,-0.9,-0.0001262,1757000000,-3.8,-0.0006524,1757000000,,,,-0.9,-5.176e-05,1757000000,-3.8,-0.0002854,1757000000,,,,-0.9,-0.0001982,1757000000,-3.8,-0.0008596,1757000000,,,,-0.9,-6.379e-05,1757000000,-3.8,-0.000278,1757000000,,,,-0.9,-7.563e-05,1757000000,-3.8,-0.000319,1757000000,,,,-0.9,-0.0002334,1757000000,-3.8,-0.0009848,1757000000,,,,-0.9,-8.067e-05,1757000000,-3.8,-0.0003725,1757000000,,,,-0.9,-9.489e-05,1757000000,-3.8,-0.0004002,1757000000,,,,-0.9,-0.0002266,1757000000,-3.8,-0.0009552,1757000000,,,,-0.9,-3.763e-05,1757000000,-3.8,-0.0001621,1757000000
,,,-1,-0.0001379,1757000000,-4,-0.0007004,1757000000,,,,-1,-5.861e-05,1757000000,-4,-0.0003032,1757000000,,,,-1,-0.0002212,1757000000,-4,-0.000907,1757000000,,,,-1,-7.113e-05,1757000000,-4,-0.000293,1757000000,,,,-1,-8.406e-05,1757000000,-4,-0.0003356,1757000000,,,,-1,-0.0002593,1757000000,-4,-0.001037,1757000000,,,,-1,-9.028e-05,1757000000,-4,-0.0003917,1757000000,,,,-1,-0.0001054,1757000000,-4,-0.0004212,1757000000,,,,-1,-0.0002518,1757000000,-4,-0.001005,1757000000,,,,-1,-4.148e-05,1757000000,-4,-0.0001716,1757000000
,,,-1.1,-0.0001431,1757000000,-4.2,-0.0007421,1757000000,,,,-1.1,-6.569e-05,1757000000,-4.2,-0.0003214,1757000000,,,,-1.1,-0.0002443,1757000000,-4.2,-0.0009558,1757000000,,,,-1.1,-7.848e-05,1757000000,-4.2,-0.0003083,1757000000,,,,-1.1,-9.237e-05,1757000000,-4.2,-0.0003521,1757000000,,,,-1.1,-0.0002853,1757000000,-4.2,-0.001088,1757000000,,,,-1.1,-9.99e-05,1757000000,-4.2,-0.000412,1757000000,,,,-1.1,-0.000116,1757000000,-4.2,-0.0004422,1757000000,,,,-1.1,-0.0002767,1757000000,-4.2,-0.001056,1757000000,,,,-1.1,-4.597e-05,1757000000,-4.2,-0.000181,1757000000
,,,-1.2,-0.0001571,1757000000,-4.4,-0.0007839,1757000000,,,,-1.2,-7.273e-05,1757000000,-4.4,-0.0003398,1757000000,,,,-1.2,-0.0002674,1757000000,-4.4,-0.0009981,1757000000,,,,-1.2,-8.57e-05,1757000000,-4.4,-0.0003237,1757000000,,,,-1.2,-0.0001008,1757000000,-4.4,-0.0003687,1757000000,,,,-1.2,-0.0003112,1757000000,-4.4,-0.00114,1757000000,,,,-1.2,-0.0001094,1757000000,-4.4,-0.0004313,1757000000,,,,-1.2,-0.0001265,1757000000,-4.4,-0.0004632,1757000000,,,,-1.2,-0.0003019,1757000000,-4.4,-0.001106,1757000000,,,,-1.2,-4.912e-05,1757000000,-4.4,-0.0001921,1757000000
,,,-1.3,-0.0001691,1757000000,-4.6,-0.0008224,1757000000,,,,-1.3,-7.995e-05,1757000000,-4.6,-0.0003588,1757000000,,,,-1.3,-0.0002888,1757000000,-4.6,-0.001048,1757000000,,,,-1.3,-9.298e-05,1757000000,-4.6,-0.0003387,1757000000,,,,-1.3,-0.0001093,1757000000,-4.6,-0.0003855,1757000000,,,,-1.3,-0.0003371,1757000000,-4.6,-0.001192,1757000000,,,,-1.3,-0.000119,1757000000,-4.6,-0.0004505,1757000000,,,,-1.3,-0.000137,1757000000,-4.6,-0.0004843,1757000000,,,,-1.3,-0.0003272,1757000000,-4.6,-0.001156,1757000000,,,,-1.3,-5.297e-05,1757000000,-4.6,-0.000203,1757000000
,,,-1.4,-0.0001823,1757000000,-4.8,-0.000865,1757000000,,,,-1.4,-8.739e-05,1757000000,-4.8,-0.0003773,1757000000,,,,-1.4,-0.000311,1757000000,-4.8,-0.001094,1757000000,,,,-1.4,-0.0001002,1757000000,-4.8,-0.000354,1757000000,,,,-1.4,-0.0001176,1757000000,-4.8,-0.0004024,1757000000,,,,-1.4,-0.000363,1757000000,-4.8,-0.001243,1757000000,,,,-1.4,-0.0001288,1757000000,-4.8,-0.0004688,1757000000,,,,-1.4,-0.0001476,1757000000,-4.8,-0.0005054,1757000000,,,,-1.4,-0.0003521,1757000000,-4.8,-0.001206,1757000000,,,,-1.4,-5.634e-05,1757000000,-4.8,-0.0002193,1757000000
,,,-1.5,-0.000197,1757000000,-5,-0.0009052,1757000000,,,,-1.5,-9.511e-05,1757000000,-5,-0.0003952,1757000000,,,,-1.5,-0.0003332,1757000000,-5,-0.001141,1757000000,,,,-1.5,-0.0001075,1757000000,-5,-0.0003692,1757000000,,,,-1.5,-0.000126,1757000000,-5,-0.0004191,1757000000,,,,-1.5,-0.0003889,1757000000,-5,-0.001295,1757000000,,,,-1.5,-0.0001389,1757000000,-5,-0.0004908,1757000000,,,,-1.5,-0.0001581,1757000000,-5,-0.0005263,1757000000,,,,-1.5,-0.0003773,1757000000,-5,-0.001256,1757000000,,,,-1.5,-5.981e-05,1757000000,-5,-0.000315,1757000000
,,,-1.6,-0.0002254,1757000000,-4.8,-0.0008698,1757000000,,,,-1.6,-0.0001028,1757000000,-4.8,-0.0003789,1757000000,,,,-1.6,-0.000355,1757000000,-4.8,-0.001097,1757000000,,,,-1.6,-0.0001149,1757000000,-4.8,-0.0003541,1757000000,,,,-1.6,-0.0001343,1757000000,-4.8,-0.000402,1757000000,,,,-1.6,-0.0004148,1757000000,-4.8,-0.001243,1757000000,,,,-1.6,-0.0001484,1757000000,-4.8,-0.0004749,1757000000,,,,-1.6,-0.0001686,1757000000,-4.8,-0.0005052,1757000000,,,,-1.6,-0.0004025,1757000000,-4.8,-0.001205,1757000000,,,,-1.6,-6.325e-05,1757000000,-4.8,-0.0003023,1757000000
,,,-1.7,-0.0002473,1757000000,-4.6,-0.0008316,1757000000,,,,-1.7,-0.0001107,1757000000,-4.6,-0.0003619,1757000000,,,,-1.7,-0.0003775,1757000000,-4.6,-0.00105,1757000000,,,,-1.7,-0.0001221,1757000000,-4.6,-0.0003392,1757000000,,,,-1.7,-0.0001427,1757000000,-4.6,-0.0003854,1757000000,,,,-1.7,-0.0004408,1757000000,-4.6,-0.001191,1757000000,,,,-1.7,-0.0001587,1757000000,-4.6,-0.0004559,1757000000,,,,-1.7,-0.0001792,1757000000,-4.6,-0.0004841,1757000000,,,,-1.7,-0.0004274,1757000000,-4.6,-0.001155,1757000000,,,,-1.7,-6.728e-05,1757000000,-4.6,-0.0002903,1757000000
,,,-1.8,-0.0002633,1757000000,-4.4,-0.0007944,1757000000,,,,-1.8,-0.0001185,1757000000,-4.4,-0.0003451,1757000000,,,,-1.8,-0.0003996,1757000000,-4.4,-0.001006,1757000000,,,,-1.8,-0.0001296,1757000000,-4.4,-0.0003243,1757000000,,,,-1.8,-0.0001511,1757000000,-4.4,-0.0003682,1757000000,,,,-1.8,-0.0004667,1757000000,-4.4,-0.00114,1757000000,,,,-1.8,-0.0001683,1757000000,-4.4,-0.0004367,1757000000,,,,-1.8,-0.0001897,1757000000,-4.4,-0.0004631,1757000000,,,,-1.8,-0.0004528,1757000000,-4.4,-0.001105,1757000000,,,,-1.8,-7.154e-05,1757000000,-4.4,-0.0002771,1757000000
,,,-1.9,-0.0002802,1757000000,-4.2,-0.0007517,1757000000,,,,-1.9,-0.0001264,1757000000,-4.2,-0.0003287,1757000000,,,,-1.9,-0.000422,1757000000,-4.2,-0.0009603,1757000000,,,,-1.9,-0.000137,1757000000,-4.2,-0.0003093,1757000000,,,,-1.9,-0.0001594,1757000000,-4.2,-0.0003513,1757000000,,,,-1.9,-0.0004926,1757000000,-4.2,-0.001088,1757000000,,,,-1.9,-0.0001779,1757000000,-4.2,-0.0004155,1757000000,,,,-1.9,-0.0002003,1757000000,-4.2,-0.0004422,1757000000,,,,-1.9,-0.000478,1757000000,-4.2,-0.001055,1757000000,,,,-1.9,-7.578e-05,1757000000,-4.2,-0.0002643,1757000000
,,,-2,-0.0002974,1757000000,-4,-0.0007131,1757000000,,,,-2,-0.0001345,1757000000,-4,-0.0003115,1757000000,,,,-2,-0.000447,1757000000,-4,-0.0009146,1757000000,,,,-2,-0.0001443,1757000000,-4,-0.0002943,1757000000,,,,-2,-0.0001677,1757000000,-4,-0.0003347,1757000000,,,,-2,-0.0005185,1757000000,-4,-0.001036,1757000000,,,,-2,-0.0001885,1757000000,-4,-0.0003944,1757000000,,,,-2,-0.0002108,1757000000,-4,-0.0004211,1757000000,,,,-2,-0.0005029,1757000000,-4,-0.001005,1757000000,,,,-2,-7.917e-05,1757000000,-4,-0.0002518,1757000000
,,,-2.1,-0.0003211,1757000000,-3.8,-0.0006793,1757000000,,,,-2.1,-0.0001428,1757000000,-3.8,-0.000295,1757000000,,,,-2.1,-0.0004687,1757000000,-3.8,-0.0008684,1757000000,,,,-2.1,-0.0001517,1757000000,-3.8,-0.0002793,1757000000,,,,-2.1,-0.0001761,1757000000,-3.8,-0.000318,1757000000,,,,-2.1,-0.0005443,1757000000,-3.8,-0.0009844,1757000000,,,,-2.1,-0.0001984,1757000000,-3.8,-0.0003731,1757000000,,,,-2.1,-0.0002213,1757000000,-3.8,-0.0004001,1757000000,,,,-2.1,-0.0005278,1757000000,-3.8,-0.0009546,1757000000,,,,-2.1,-8.258e-05,1757000000,-3.8,-0.0002391,1757000000
,,,-2.2,-0.0003444,1757000000,-3.6,-0.0006418,1757000000,,,,-2.2,-0.0001509,1757000000,-3.6,-0.0002782,1757000000,,,,-2.2,-0.0004907,1757000000,-3.6,-0.0008241,1757000000,,,,-2.2,-0.000159,1757000000,-3.6,-0.0002644,1757000000,,,,-2.2,-0.0001846,1757000000,-3.6,-0.0003013,1757000000,,,,-2.2,-0.0005702,1757000000,-3.6,-0.0009326,1757000000,,,,-2.2,-0.0002081,1757000000,-3.6,-0.0003535,1757000000,,,,-2.2,-0.0002318,1757000000,-3.6,-0.0003791,1757000000,,,,-2.2,-0.0005531,1757000000,-3.6,-0.0009043,1757000000,,,,-2.2,-8.616e-05,1757000000,-3.6,-0.0002266,1757000000
,,,-2.3,-0.0003656,1757000000,-3.4,-0.000604,1757000000,,,,-2.3,-0.0001591,1757000000,-3.4,-0.0002616,1757000000,,,,-2.3,-0.000515,1757000000,-3.4,-0.0007785,1757000000,,,,-2.3,-0.0001664,1757000000,-3.4,-0.0002496,1757000000,,,,-2.3,-0.0001931,1757000000,-3.4,-0.0002846,1757000000,,,,-2.3,-0.0005961,1757000000,-3.4,-0.0008808,1757000000,,,,-2.3,-0.0002179,1757000000,-3.4,-0.0003329,1757000000,,,,-2.3,-0.0002424,1757000000,-3.4,-0.000358,1757000000,,,,-2.3,-0.0005783,1757000000,-3.4,-0.0008545,1757000000,,,,-2.3,-8.962e-05,1757000000,-3.4,-0.000214,1757000000
,,,-2.4,-0.0003887,1757000000,-3.2,-0.0005642,1757000000,,,,-2.4,-0.0001677,1757000000,-3.2,-0.0002452,1757000000,,,,-2.4,-0.0005369,1757000000,-3.2,-0.0007327,1757000000,,,,-2.4,-0.000174,1757000000,-3.2,-0.0002348,1757000000,,,,-2.4,-0.0002015,1757000000,-3.2,-0.0002677,1757000000,,,,-2.4,-0.0006221,1757000000,-3.2,-0.000829,1757000000,,,,-2.4,-0.0002279,1757000000,-3.2,-0.0003128,1757000000,,,,-2.4,-0.000253,1757000000,-3.2,-0.0003369,1757000000,,,,-2.4,-0.0006034,1757000000,-3.2,-0.0008048,1757000000,,,,-2.4,-9.429e-05,1757000000,-3.2,-0.0002013,1757000000
,,,-2.5,-0.0004106,1757000000,-3,-0.0005298,1757000000,,,,-2.5,-0.0001759,1757000000,-3,-0.000229,1757000000,,,,-2.5,-0.0005609,1757000000,-3,-0.0006864,1757000000,,,,-2.5,-0.0001816,1757000000,-3,-0.0002197,1757000000,,,,-2.5,-0.0002097,1757000000,-3,-0.000251,1757000000,,,,-2.5,-0.0006479,1757000000,-3,-0.0007772,1757000000,,,,-2.5,-0.0002385,1757000000,-3,-0.0002926,1757000000,,,,-2.5,-0.0002635,1757000000,-3,-0.0003159,1757000000,,,,-2.5,-0.0006287,1757000000,-3,-0.0007545,1757000000,,,,-2.5,-9.751e-05,1757000000,-3,-0.0001887,1757000000
,,,-2.6,-0.0004291,1757000000,-2.8,-0.0004928,1757000000,,,,-2.6,-0.0001845,1757000000,-2.8,-0.0002128,1757000000,,,,-2.6,-0.0005812,1757000000,-2.8,-0.0006407,1757000000,,,,-2.6,-0.0001889,1757000000,-2.8,-0.000205,1757000000,,,,-2.6,-0.0002181,1757000000,-2.8,-0.0002344,1757000000,,,,-2.6,-0.0006738,1757000000,-2.8,-0.0007255,1757000000,,,,-2.6,-0.0002483,1757000000,-2.8,-0.0002725,1757000000,,,,-2.6,-0.000274,1757000000,-2.8,-0.0002949,1757000000,,,,-2.6,-0.0006533,1757000000,-2.8,-0.0007047,1757000000,,,,-2.6,-0.0001012,1757000000,-2.8,-0.0001763,1757000000
,,,-2.7,-0.0004502,1757000000,-2.6,-0.0004526,1757000000,,,,-2.7,-0.0001929,1757000000,-2.6,-0.0001964,1757000000,,,,-2.7,-0.0006073,1757000000,-2.6,-0.0005943,1757000000,,,,-2.7,-0.0001963,1757000000,-2.6,-0.00019,1757000000,,,,-2.7,-0.0002264,1757000000,-2.6,-0.0002177,1757000000,,,,-2.7,-0.0006997,1757000000,-2.6,-0.0006737,1757000000,,,,-2.7,-0.000258,1757000000,-2.6,-0.000252,1757000000,,,,-2.7,-0.0002846,1757000000,-2.6,-0.0002738,1757000000,,,,-2.7,-0.0006783,1757000000,-2.6,-0.0006546,1757000000,,,,-2.7,-0.0001052,1757000000,-2.6,-0.0001636,1757000000
,,,-2.8,-0.0004736,1757000000,-2.4,-0.0004113,1757000000,,,,-2.8,-0.0002018,1757000000,-2.4,-0.0001804,1757000000,,,,-2.8,-0.0006305,1757000000,-2.4,-0.0005486,1757000000,,,,-2.8,-0.0002038,1757000000,-2.4,-0.0001751,1757000000,,,,-2.8,-0.0002347,1757000000,-2.4,-0.000201,1757000000,,,,-2.8,-0.0007256,1757000000,-2.4,-0.0006219,1757000000,,,,-2.8,-0.0002685,1757000000,-2.4,-0.0002319,1757000000,,,,-2.8,-0.0002951,1757000000,-2.4,-0.0002528,1757000000,,,,-2.8,-0.0007038,1757000000,-2.4,-0.0006041,1757000000,,,,-2.8,-0.0001093,1757000000,-2.4,-0.000151,1757000000
,,,-2.9,-0.0004912,1757000000,-2.2,-0.0003711,1757000000,,,,-2.9,-0.0002104,1757000000,-2.2,-0.0001644,1757000000,,,,-2.9,-0.0006534,1757000000,-2.2,-0.0005026,1757000000,,,,-2.9,-0.0002112,1757000000,-2.2,-0.0001603,1757000000,,,,-2.9,-0.0002432,1757000000,-2.2,-0.0001842,1757000000,,,,-2.9,-0.0007516,1757000000,-2.2,-0.00057,1757000000,,,,-2.9,-0.0002792,1757000000,-2.2,-0.000212,1757000000,,,,-2.9,-0.0003056,1757000000,-2.2,-0.0002317,1757000000,,,,-2.9,-0.000729,1757000000,-2.2,-0.0005535,1757000000,,,,-2.9,-0.0001124,1757000000,-2.2,-0.0001385,1757000000
,,,-3,-0.0005078,1757000000,-2,-0.0003323,1757000000,,,,-3,-0.0002189,1757000000,-2,-0.0001487,1757000000,,,,-3,-0.000677,1757000000,-2,-0.0004573,1757000000,,,,-3,-0.0002186,1757000000,-2,-0.0001457,1757000000,,,,-3,-0.0002515,1757000000,-2,-0.0001675,1757000000,,,,-3,-0.0007774,1757000000,-2,-0.0005183,1757000000,,,,-3,-0.0002883,1757000000,-2,-0.0001922,1757000000,,,,-3,-0.0003161,1757000000,-2,-0.0002107,1757000000,,,,-3,-0.0007537,1757000000,-2,-0.0005038,1757000000,,,,-3,-0.0001175,1757000000,-2,-0.0001259,1757000000
,,,-2.9,-0.0004893,1757000000,-1.8,-0.0002939,1757000000,,,,-2.9,-0.0002116,1757000000,-1.8,-0.0001328,1757000000,,,,-2.9,-0.0006529,1757000000,-1.8,-0.0004111,1757000000,,,,-2.9,-0.0002114,1757000000,-1.8,-0.0001308,1757000000,,,,-2.9,-0.0002431,1757000000,-1.8,-0.0001508,1757000000,,,,-2.9,-0.0007515,1757000000,-1.8,-0.0004665,1757000000,,,,-2.9,-0.0002786,1757000000,-1.8,-0.0001722,1757000000,,,,-2.9,-0.0003056,1757000000,-1.8,-0.0001896,1757000000,,,,-2.9,-0.0007289,1757000000,-1.8,-0.0004534,1757000000,,,,-2.9,-0.0001105,1757000000,-1.8,-0.0001133,1757000000
,,,-2.8,-0.0004701,1757000000,-1.6,-0.0002581,1757000000,,,,-2.8,-0.000204,1757000000,-1.6,-0.0001172,1757000000,,,,-2.8,-0.0006317,1757000000,-1.6,-0.0003657,1757000000,,,,-2.8,-0.000204,1757000000,-1.6,-0.0001162,1757000000,,,,-2.8,-0.0002347,1757000000,-1.6,-0.0001341,1757000000,,,,-2.8,-0.0007256,1757000000,-1.6,-0.0004147,1757000000,,,,-2.8,-0.000268,1757000000,-1.6,-0.0001525,1757000000,,,,-2.8,-0.000295,1757000000,-1.6,-0.0001686,1757000000,,,,-2.8,-0.0007038,1757000000,-1.6,-0.0004034,1757000000,,,,-2.8,-0.0001032,1757000000,-1.6,-0.0001006,1757000000
,,,-2.7,-0.0004521,1757000000,-1.4,-0.0002195,1757000000,,,,-2.7,-0.0001963,1757000000,-1.4,-0.0001018,1757000000,,,,-2.7,-0.0006086,1757000000,-1.4,-0.0003197,1757000000,,,,-2.7,-0.0001965,1757000000,-1.4,-0.0001015,1757000000,,,,-2.7,-0.0002263,1757000000,-1.4,-0.0001173,1757000000,,,,-2.7,-0.0006996,1757000000,-1.4,-0.0003629,1757000000,,,,-2.7,-0.0002578,1757000000,-1.4,-0.0001329,1757000000,,,,-2.7,-0.0002845,1757000000,-1.4,-0.0001475,1757000000,,,,-2.7,-0.0006787,1757000000,-1.4,-0.0003526,1757000000,,,,-2.7,-9.723e-05,1757000000,-1.4,-8.806e-05,1757000000
,,,-2.6,-0.0004339,1757000000,-1.2,-0.0001842,1757000000,,,,-2.6,-0.0001884,1757000000,-1.2,-8.646e-05,1757000000,,,,-2.6,-0.0005859,1757000000,-1.2,-0.0002735,1757000000,,,,-2.6,-0.0001892,1757000000,-1.2,-8.678e-05,1757000000,,,,-2.6,-0.000218,1757000000,-1.2,-0.0001006,1757000000,,,,-2.6,-0.0006738,1757000000,-1.2,-0.0003111,1757000000,,,,-2.6,-0.0002483,1757000000,-1.2,-0.0001136,1757000000,,,,-2.6,-0.0002739,1757000000,-1.2,-0.0001264,1757000000,,,,-2.6,-0.0006538,1757000000,-1.2,-0.0003025,1757000000,,,,-2.6,-9.055e-05,1757000000,-1.2,-7.548e-05,1757000000
,,,-2.5,-0.0004155,1757000000,-1,-0.0001515,1757000000,,,,-2.5,-0.0001809,1757000000,-1,-7.15e-05,1757000000,,,,-2.5,-0.0005647,1757000000,-1,-0.0002279,1757000000,,,,-2.5,-0.0001817,1757000000,-1,-7.227e-05,1757000000,,,,-2.5,-0.0002096,1757000000,-1,-8.385e-05,1757000000,,,,-2.5,-0.0006478,1757000000,-1,-0.0002592,1757000000,,,,-2.5,-0.0002386,1757000000,-1,-9.416e-05,1757000000,,,,-2.5,-0.0002634,1757000000,-1,-0.0001054,1757000000,,,,-2.5,-0.0006285,1757000000,-1,-0.000252,1757000000,,,,-2.5,-8.487e-05,1757000000,-1,-6.291e-05,1757000000
,,,-2.4,-0.0003983,1757000000,-0.8,-0.000121,1757000000,,,,-2.4,-0.0001731,1757000000,-0.8,-5.671e-05,1757000000,,,,-2.4,-0.0005425,1757000000,-0.8,-0.0001819,1757000000,,,,-2.4,-0.0001744,1757000000,-0.8,-5.768e-05,1757000000,,,,-2.4,-0.0002011,1757000000,-0.8,-6.712e-05,1757000000,,,,-2.4,-0.000622,1757000000,-0.8,-0.0002074,1757000000,,,,-2.4,-0.0002286,1757000000,-0.8,-7.497e-05,1757000000,,,,-2.4,-0.0002528,1757000000,-0.8,-8.429e-05,1757000000,,,,-2.4,-0.0006033,1757000000,-0.8,-0.0002018,1757000000,,,,-2.4,-7.973e-05,1757000000,-0.8,-5.03e-05,1757000000
,,,-2.3,-0.0003811,1757000000,-0.6,-9.113e-05,1757000000,,,,-2.3,-0.0001654,1757000000,-0.6,-4.213e-05,1757000000,,,,-2.3,-0.0005166,1757000000,-0.6,-0.0001361,1757000000,,,,-2.3,-0.0001672,1757000000,-0.6,-4.316e-05,1757000000,,,,-2.3,-0.0001927,1757000000,-0.6,-5.034e-05,1757000000,,,,-2.3,-0.000596,1757000000,-0.6,-0.0001555,1757000000,,,,-2.3,-0.0002189,1757000000,-0.6,-5.6e-05,1757000000,,,,-2.3,-0.0002423,1757000000,-0.6,-6.322e-05,1757000000,,,,-2.3,-0.0005784,1757000000,-0.6,-0.0001514,1757000000,,,,-2.3,-7.448e-05,1757000000,-0.6,-3.773e-05,1757000000
,,,-2.2,-0.0003649,1757000000,-0.4,-5.979e-05,1757000000,,,,-2.2,-0.0001578,1757000000,-0.4,-2.783e-05,1757000000,,,,-2.2,-0.0004948,1757000000,-0.4,-9.083e-05,1757000000,,,,-2.2,-0.0001597,1757000000,-0.4,-2.874e-05,1757000000,,,,-2.2,-0.0001842,1757000000,-0.4,-3.358e-05,1757000000,,,,-2.2,-0.0005701,1757000000,-0.4,-0.0001037,1757000000,,,,-2.2,-0.0002092,1757000000,-0.4,-3.712e-05,1757000000,,,,-2.2,-0.0002317,1757000000,-0.4,-4.214e-05,1757000000,,,,-2.2,-0.0005536,1757000000,-0.4,-0.0001009,1757000000,,,,-2.2,-6.86e-05,1757000000,-0.4,-2.515e-05,1757000000
,,,-2.1,-0.0003475,1757000000,-0.2,-2.957e-05,1757000000,,,,-2.1,-0.0001501,1757000000,-0.2,-1.382e-05,1757000000,,,,-2.1,-0.0004729,1757000000,-0.2,-4.54e-05,1757000000,,,,-2.1,-0.0001524,1757000000,-0.2,-1.433e-05,1757000000,,,,-2.1,-0.0001759,1757000000,-0.2,-1.678e-05,1757000000,,,,-2.1,-0.0005443,1757000000,-0.2,-5.184e-05,1757000000,,,,-2.1,-0.0001993,1757000000,-0.2,-1.849e-05,1757000000,,,,-2.1,-0.0002212,1757000000,-0.2,-2.107e-05,1757000000,,,,-2.1,-0.0005285,1757000000,-0.2,-5.048e-05,1757000000,,,,-2.1,-6.253e-05,1757000000,-0.2,-1.257e-05,1757000000
,,,-2,-0.0003293,1757000000,0,5.881e-09,1757000000,,,,-2,-0.0001426,1757000000,0,3.502e-09,1757000000,,,,-2,-0.0004514,1757000000,0,1.012e-08,1757000000,,,,-2,-0.0001452,1757000000,0,3.542e-09,1757000000,,,,-2,-0.0001677,1757000000,0,5.548e-09,1757000000,,,,-2,-0.0005184,1757000000,0,1.45e-08,1757000000,,,,-2,-0.0001896,1757000000,0,4.429e-09,1757000000,,,,-2,-0.0002108,1757000000,0,5.455e-09,1757000000,,,,-2,-0.0005032,1757000000,0,1.383e-08,1757000000,,,,-2,-5.79e-05,1757000000,0,3.138e-09,1757000000
