Time (s)	Voltage (V)
-2.976960000e+00	-1.024000000e+00
-2.976640000e+00	-1.024000000e+00
-2.976320000e+00	-1.024000000e+00
-2.976000000e+00	-1.024000000e+00
-2.975680000e+00	-1.024000000e+00
-2.975360000e+00	-1.024000000e+00
-2.975040000e+00	-1.024000000e+00
-2.974720000e+00	-1.024000000e+00
-2.974400000e+00	-1.024000000e+00
-2.974080000e+00	-1.024000000e+00
-2.973760000e+00	-1.024000000e+00
-2.973440000e+00	-1.024000000e+00
-2.973120000e+00	-1.024000000e+00
-2.972800000e+00	-1.024000000e+00
-2.972480000e+00	-1.024000000e+00
-2.972160000e+00	-1.024000000e+00
-2.971840000e+00	-1.024000000e+00
-2.971520000e+00	-1.024000000e+00
-2.971200000e+00	-1.024000000e+00
-2.970880000e+00	-1.024000000e+00
-2.970560000e+00	-1.024000000e+00
-2.970240000e+00	-1.024000000e+00
-2.969920000e+00	-1.024000000e+00
-2.969600000e+00	-1.024000000e+00
-2.969280000e+00	-1.024000000e+00
-2.968960000e+00	-1.024000000e+00
-2.968640000e+00	-1.024000000e+00
-2.968320000e+00	-1.024000000e+00
-2.968000000e+00	-1.024000000e+00
-2.967680000e+00	-1.024000000e+00
-2.967360000e+00	-1.024000000e+00
-2.967040000e+00	-1.024000000e+00
-2.966720000e+00	-1.024000000e+00
-2.966400000e+00	-1.024000000e+00
-2.966080000e+00	-1.024000000e+00
-2.965760000e+00	-1.024000000e+00
-2.965440000e+00	-1.024000000e+00
-2.965120000e+00	-1.024000000e+00
-2.964800000e+00	-1.024000000e+00
-2.964480000e+00	-1.024000000e+00
-2.964160000e+00	-1.024000000e+00
-2.963840000e+00	-1.024000000e+00
-2.963520000e+00	-1.024000000e+00
-2.963200000e+00	-1.024000000e+00
-2.962880000e+00	-1.024000000e+00
-2.962560000e+00	-1.024000000e+00
-2.962240000e+00	-1.024000000e+00
-2.961920000e+00	-1.024000000e+00
-2.961600000e+00	-1.024000000e+00
-2.961280000e+00	-1.024000000e+00
-2.960960000e+00	-1.024000000e+00
-2.960640000e+00	-1.024000000e+00
-2.960320000e+00	-1.024000000e+00
-2.960000000e+00	-1.024000000e+00
-2.959680000e+00	-1.024000000e+00
-2.959360000e+00	-1.024000000e+00
-2.959040000e+00	-1.024000000e+00
-2.958720000e+00	-1.024000000e+00
-2.958400000e+00	-1.024000000e+00
-2.958080000e+00	-1.024000000e+00
-2.957760000e+00	-1.024000000e+00
-2.957440000e+00	-1.024000000e+00
-2.957120000e+00	-1.024000000e+00
-2.956800000e+00	-1.024000000e+00
-2.956480000e+00	-1.024000000e+00
-2.956160000e+00	-1.024000000e+00
-2.955840000e+00	-1.024000000e+00
-2.955520000e+00	-1.024000000e+00
-2.955200000e+00	-1.024000000e+00
-2.954880000e+00	-1.024000000e+00
-2.954560000e+00	-1.024000000e+00
-2.954240000e+00	-1.024000000e+00
-2.953920000e+00	-1.024000000e+00
-2.953600000e+00	-1.024000000e+00
-2.953280000e+00	-1.024000000e+00
-2.952960000e+00	-1.024000000e+00
-2.952640000e+00	-1.024000000e+00
-2.952320000e+00	-1.024000000e+00
-2.952000000e+00	-1.024000000e+00
-2.951680000e+00	-1.024000000e+00
-2.951360000e+00	-1.024000000e+00
-2.951040000e+00	-1.024000000e+00
-2.950720000e+00	-1.024000000e+00
-2.950400000e+00	-1.024000000e+00
-2.950080000e+00	-1.024000000e+00
-2.949760000e+00	-1.024000000e+00
-2.949440000e+00	-1.024000000e+00
-2.949120000e+00	-1.024000000e+00
-2.948800000e+00	-1.024000000e+00
-2.948480000e+00	-1.024000000e+00
-2.948160000e+00	-1.024000000e+00
-2.947840000e+00	-1.024000000e+00
-2.947520000e+00	-1.024000000e+00
-2.947200000e+00	-1.024000000e+00
-2.946880000e+00	-1.024000000e+00
-2.946560000e+00	-1.024000000e+00
-2.946240000e+00	-1.024000000e+00
-2.945920000e+00	-1.024000000e+00
-2.945600000e+00	-1.024000000e+00
-2.945280000e+00	-1.024000000e+00
-2.944960000e+00	-1.024000000e+00
-2.944640000e+00	-1.024000000e+00
-2.944320000e+00	-1.024000000e+00
-2.944000000e+00	-1.024000000e+00
-2.943680000e+00	-1.024000000e+00
-2.943360000e+00	-1.024000000e+00
-2.943040000e+00	-1.024000000e+00
-2.942720000e+00	-1.024000000e+00
-2.942400000e+00	-1.024000000e+00
-2.942080000e+00	-1.024000000e+00
-2.941760000e+00	-1.024000000e+00
-2.941440000e+00	-1.024000000e+00
-2.941120000e+00	-1.024000000e+00
-2.940800000e+00	-1.024000000e+00
-2.940480000e+00	-1.024000000e+00
-2.940160000e+00	-1.024000000e+00
-2.939840000e+00	-1.024000000e+00
-2.939520000e+00	-1.024000000e+00
-2.939200000e+00	-1.024000000e+00
-2.938880000e+00	-1.024000000e+00
-2.938560000e+00	-1.024000000e+00
-2.938240000e+00	-1.024000000e+00
-2.937920000e+00	-1.024000000e+00
-2.937600000e+00	-1.024000000e+00
-2.937280000e+00	-1.024000000e+00
-2.936960000e+00	-1.024000000e+00
-2.936640000e+00	-1.024000000e+00
-2.936320000e+00	-1.024000000e+00
-2.936000000e+00	-1.024000000e+00
-2.935680000e+00	-1.024000000e+00
-2.935360000e+00	-1.024000000e+00
-2.935040000e+00	-1.024000000e+00
-2.934720000e+00	-1.024000000e+00
-2.934400000e+00	-1.024000000e+00
-2.934080000e+00	-1.024000000e+00
-2.933760000e+00	-1.024000000e+00
-2.933440000e+00	-1.024000000e+00
-2.933120000e+00	-1.024000000e+00
-2.932800000e+00	-1.024000000e+00
-2.932480000e+00	-1.024000000e+00
-2.932160000e+00	-1.024000000e+00
-2.931840000e+00	-1.024000000e+00
-2.931520000e+00	-1.024000000e+00
-2.931200000e+00	-1.024000000e+00
-2.930880000e+00	-1.024000000e+00
-2.930560000e+00	-1.024000000e+00
-2.930240000e+00	-1.024000000e+00
-2.929920000e+00	-1.024000000e+00
-2.929600000e+00	-1.024000000e+00
-2.929280000e+00	-1.024000000e+00
-2.928960000e+00	-1.024000000e+00
-2.928640000e+00	-1.024000000e+00
-2.928320000e+00	-1.024000000e+00
-2.928000000e+00	-1.024000000e+00
-2.927680000e+00	-1.024000000e+00
-2.927360000e+00	-1.024000000e+00
-2.927040000e+00	-1.024000000e+00
-2.926720000e+00	-1.024000000e+00
-2.926400000e+00	-1.024000000e+00
-2.926080000e+00	-1.024000000e+00
-2.925760000e+00	-1.024000000e+00
-2.925440000e+00	-1.024000000e+00
-2.925120000e+00	-1.024000000e+00
-2.924800000e+00	-1.024000000e+00
-2.924480000e+00	-1.024000000e+00
-2.924160000e+00	-1.024000000e+00
-2.923840000e+00	-1.024000000e+00
-2.923520000e+00	-1.024000000e+00
-2.923200000e+00	-1.024000000e+00
-2.922880000e+00	-1.024000000e+00
-2.922560000e+00	-1.024000000e+00
-2.922240000e+00	-1.024000000e+00
-2.921920000e+00	-1.024000000e+00
-2.921600000e+00	-1.024000000e+00
-2.921280000e+00	-1.024000000e+00
-2.920960000e+00	-1.024000000e+00
-2.920640000e+00	-1.024000000e+00
-2.920320000e+00	-1.024000000e+00
-2.920000000e+00	-1.024000000e+00
-2.919680000e+00	-1.024000000e+00
-2.919360000e+00	-1.024000000e+00
-2.919040000e+00	-1.024000000e+00
-2.918720000e+00	-1.024000000e+00
-2.918400000e+00	-1.024000000e+00
-2.918080000e+00	-1.024000000e+00
-2.917760000e+00	-1.024000000e+00
-2.917440000e+00	-1.024000000e+00
-2.917120000e+00	-1.024000000e+00
-2.916800000e+00	-1.024000000e+00
-2.916480000e+00	-1.024000000e+00
-2.916160000e+00	-1.024000000e+00
-2.915840000e+00	-1.024000000e+00
-2.915520000e+00	-1.024000000e+00
-2.915200000e+00	-1.024000000e+00
-2.914880000e+00	-1.024000000e+00
-2.914560000e+00	-1.024000000e+00
-2.914240000e+00	-1.024000000e+00
-2.913920000e+00	-1.024000000e+00
-2.913600000e+00	-1.024000000e+00
-2.913280000e+00	-1.024000000e+00
-2.912960000e+00	-1.024000000e+00
-2.912640000e+00	-1.024000000e+00
-2.912320000e+00	-1.024000000e+00
-2.912000000e+00	-1.024000000e+00
-2.911680000e+00	-1.024000000e+00
-2.911360000e+00	-1.024000000e+00
-2.911040000e+00	-1.024000000e+00
-2.910720000e+00	-1.024000000e+00
-2.910400000e+00	-1.024000000e+00
-2.910080000e+00	-1.024000000e+00
-2.909760000e+00	-1.024000000e+00
-2.909440000e+00	-1.024000000e+00
-2.909120000e+00	-1.024000000e+00
-2.908800000e+00	-1.024000000e+00
-2.908480000e+00	-1.024000000e+00
-2.908160000e+00	-1.024000000e+00
-2.907840000e+00	-1.024000000e+00
-2.907520000e+00	-1.024000000e+00
-2.907200000e+00	-1.024000000e+00
-2.906880000e+00	-1.024000000e+00
-2.906560000e+00	-1.024000000e+00
-2.906240000e+00	-1.024000000e+00
-2.905920000e+00	-1.024000000e+00
-2.905600000e+00	-1.024000000e+00
-2.905280000e+00	-1.024000000e+00
-2.904960000e+00	-1.024000000e+00
-2.904640000e+00	-1.024000000e+00
-2.904320000e+00	-1.024000000e+00
-2.904000000e+00	-1.024000000e+00
-2.903680000e+00	-1.024000000e+00
-2.903360000e+00	-1.024000000e+00
-2.903040000e+00	-1.024000000e+00
-2.902720000e+00	-1.024000000e+00
-2.902400000e+00	-1.024000000e+00
-2.902080000e+00	-1.024000000e+00
-2.901760000e+00	-1.024000000e+00
-2.901440000e+00	-1.024000000e+00
-2.901120000e+00	-1.024000000e+00
-2.900800000e+00	-1.024000000e+00
-2.900480000e+00	-1.024000000e+00
-2.900160000e+00	-1.024000000e+00
-2.899840000e+00	-1.024000000e+00
-2.899520000e+00	-1.024000000e+00
-2.899200000e+00	-1.024000000e+00
-2.898880000e+00	-1.024000000e+00
-2.898560000e+00	-1.024000000e+00
-2.898240000e+00	-1.024000000e+00
-2.897920000e+00	-1.024000000e+00
-2.897600000e+00	-1.024000000e+00
-2.897280000e+00	-1.024000000e+00
-2.896960000e+00	-1.024000000e+00
-2.896640000e+00	-1.024000000e+00
-2.896320000e+00	-1.024000000e+00
-2.896000000e+00	-1.024000000e+00
-2.895680000e+00	-1.024000000e+00
-2.895360000e+00	-1.024000000e+00
-2.895040000e+00	-1.024000000e+00
-2.894720000e+00	-1.024000000e+00
-2.894400000e+00	-1.024000000e+00
-2.894080000e+00	-1.024000000e+00
-2.893760000e+00	-1.024000000e+00
-2.893440000e+00	-1.024000000e+00
-2.893120000e+00	-1.024000000e+00
-2.892800000e+00	-1.024000000e+00
-2.892480000e+00	-1.024000000e+00
-2.892160000e+00	-1.024000000e+00
-2.891840000e+00	-1.024000000e+00
-2.891520000e+00	-1.024000000e+00
-2.891200000e+00	-1.024000000e+00
-2.890880000e+00	-1.024000000e+00
-2.890560000e+00	-1.024000000e+00
-2.890240000e+00	-1.024000000e+00
-2.889920000e+00	-1.024000000e+00
-2.889600000e+00	-1.024000000e+00
-2.889280000e+00	-1.024000000e+00
-2.888960000e+00	-1.024000000e+00
-2.888640000e+00	-1.024000000e+00
-2.888320000e+00	-1.024000000e+00
-2.888000000e+00	-1.024000000e+00
-2.887680000e+00	-1.024000000e+00
-2.887360000e+00	-4.000000000e-02
-2.887040000e+00	-2.400000000e-02
-2.886720000e+00	-2.400000000e-02
-2.886400000e+00	-1.600000000e-02
-2.886080000e+00	-3.200000000e-02
-2.885760000e+00	-4.000000000e-02
-2.885440000e+00	-3.200000000e-02
-2.885120000e+00	0.000000000e+00
-2.884800000e+00	-2.400000000e-02
-2.884480000e+00	0.000000000e+00
-2.884160000e+00	-5.600000000e-02
-2.883840000e+00	-2.400000000e-02
-2.883520000e+00	-1.600000000e-02
-2.883200000e+00	-3.200000000e-02
-2.882880000e+00	-4.000000000e-02
-2.882560000e+00	-1.600000000e-02
-2.882240000e+00	-3.200000000e-02
-2.881920000e+00	-2.400000000e-02
-2.881600000e+00	-3.200000000e-02
-2.881280000e+00	-2.400000000e-02
-2.880960000e+00	-2.400000000e-02
-2.880640000e+00	-4.000000000e-02
-2.880320000e+00	-3.200000000e-02
-2.880000000e+00	-4.000000000e-02
-2.879680000e+00	-4.800000000e-02
-2.879360000e+00	-4.000000000e-02
-2.879040000e+00	-2.400000000e-02
-2.878720000e+00	-3.200000000e-02
-2.878400000e+00	-4.000000000e-02
-2.878080000e+00	-3.200000000e-02
-2.877760000e+00	-2.400000000e-02
-2.877440000e+00	-3.200000000e-02
-2.877120000e+00	-4.000000000e-02
-2.876800000e+00	-3.200000000e-02
-2.876480000e+00	-4.000000000e-02
-2.876160000e+00	-1.600000000e-02
-2.875840000e+00	-3.200000000e-02
-2.875520000e+00	-3.200000000e-02
-2.875200000e+00	-2.400000000e-02
-2.874880000e+00	-2.400000000e-02
-2.874560000e+00	0.000000000e+00
-2.874240000e+00	-4.000000000e-02
-2.873920000e+00	-8.000000000e-03
-2.873600000e+00	-3.200000000e-02
-2.873280000e+00	-1.600000000e-02
-2.872960000e+00	-4.000000000e-02
-2.872640000e+00	-4.000000000e-02
-2.872320000e+00	-3.200000000e-02
-2.872000000e+00	-1.600000000e-02
-2.871680000e+00	-2.400000000e-02
-2.871360000e+00	-1.600000000e-02
-2.871040000e+00	-2.400000000e-02
-2.870720000e+00	-2.400000000e-02
-2.870400000e+00	-8.000000000e-03
-2.870080000e+00	-3.200000000e-02
-2.869760000e+00	-1.600000000e-02
-2.869440000e+00	-4.800000000e-02
-2.869120000e+00	-2.400000000e-02
-2.868800000e+00	-4.000000000e-02
-2.868480000e+00	-4.000000000e-02
-2.868160000e+00	-3.200000000e-02
-2.867840000e+00	-3.200000000e-02
-2.867520000e+00	-8.000000000e-03
-2.867200000e+00	-4.000000000e-02
-2.866880000e+00	-8.000000000e-03
-2.866560000e+00	-2.400000000e-02
-2.866240000e+00	-3.200000000e-02
-2.865920000e+00	-2.400000000e-02
-2.865600000e+00	-2.400000000e-02
-2.865280000e+00	-1.600000000e-02
-2.864960000e+00	-3.200000000e-02
-2.864640000e+00	-2.400000000e-02
-2.864320000e+00	-2.400000000e-02
-2.864000000e+00	-2.400000000e-02
-2.863680000e+00	-2.400000000e-02
-2.863360000e+00	0.000000000e+00
-2.863040000e+00	-4.000000000e-02
-2.862720000e+00	-2.400000000e-02
-2.862400000e+00	-1.600000000e-02
-2.862080000e+00	-2.400000000e-02
-2.861760000e+00	-2.400000000e-02
-2.861440000e+00	-2.400000000e-02
-2.861120000e+00	-4.800000000e-02
-2.860800000e+00	-3.200000000e-02
-2.860480000e+00	-3.200000000e-02
-2.860160000e+00	-4.000000000e-02
-2.859840000e+00	-3.200000000e-02
-2.859520000e+00	-1.600000000e-02
-2.859200000e+00	-4.000000000e-02
-2.858880000e+00	-3.200000000e-02
-2.858560000e+00	-8.000000000e-03
-2.858240000e+00	-1.600000000e-02
-2.857920000e+00	0.000000000e+00
-2.857600000e+00	-5.600000000e-02
-2.857280000e+00	-3.200000000e-02
-2.856960000e+00	-3.200000000e-02
-2.856640000e+00	-3.200000000e-02
-2.856320000e+00	-8.000000000e-03
-2.856000000e+00	-4.000000000e-02
-2.855680000e+00	-3.200000000e-02
-2.855360000e+00	-4.000000000e-02
-2.855040000e+00	0.000000000e+00
-2.854720000e+00	-1.600000000e-02
-2.854400000e+00	-2.400000000e-02
-2.854080000e+00	-3.200000000e-02
-2.853760000e+00	-3.200000000e-02
-2.853440000e+00	-4.000000000e-02
-2.853120000e+00	-3.200000000e-02
-2.852800000e+00	-8.000000000e-03
-2.852480000e+00	-3.200000000e-02
-2.852160000e+00	-1.600000000e-02
-2.851840000e+00	-4.000000000e-02
-2.851520000e+00	-3.200000000e-02
-2.851200000e+00	-4.000000000e-02
-2.850880000e+00	-2.400000000e-02
-2.850560000e+00	-2.400000000e-02
-2.850240000e+00	0.000000000e+00
-2.849920000e+00	-3.200000000e-02
-2.849600000e+00	-8.000000000e-03
-2.849280000e+00	-2.400000000e-02
-2.848960000e+00	-2.400000000e-02
-2.848640000e+00	-2.400000000e-02
-2.848320000e+00	-1.600000000e-02
-2.848000000e+00	-8.000000000e-03
-2.847680000e+00	-8.000000000e-03
-2.847360000e+00	-1.600000000e-02
-2.847040000e+00	-1.600000000e-02
-2.846720000e+00	-2.400000000e-02
-2.846400000e+00	-2.400000000e-02
-2.846080000e+00	-3.200000000e-02
-2.845760000e+00	-3.200000000e-02
-2.845440000e+00	-2.400000000e-02
-2.845120000e+00	-2.400000000e-02
-2.844800000e+00	-3.200000000e-02
-2.844480000e+00	0.000000000e+00
-2.844160000e+00	-1.600000000e-02
-2.843840000e+00	-2.400000000e-02
-2.843520000e+00	-8.000000000e-03
-2.843200000e+00	-3.200000000e-02
-2.842880000e+00	-3.200000000e-02
-2.842560000e+00	-4.000000000e-02
-2.842240000e+00	-2.400000000e-02
-2.841920000e+00	-8.000000000e-03
-2.841600000e+00	-3.200000000e-02
-2.841280000e+00	-3.200000000e-02
-2.840960000e+00	-3.200000000e-02
-2.840640000e+00	-8.000000000e-03
-2.840320000e+00	-1.600000000e-02
-2.840000000e+00	-4.000000000e-02
-2.839680000e+00	-3.200000000e-02
-2.839360000e+00	-3.200000000e-02
-2.839040000e+00	-8.000000000e-03
-2.838720000e+00	-2.400000000e-02
-2.838400000e+00	-2.400000000e-02
-2.838080000e+00	-1.600000000e-02
-2.837760000e+00	-4.000000000e-02
-2.837440000e+00	-8.000000000e-03
-2.837120000e+00	-4.000000000e-02
-2.836800000e+00	-4.800000000e-02
-2.836480000e+00	-4.000000000e-02
-2.836160000e+00	-3.200000000e-02
-2.835840000e+00	-1.600000000e-02
-2.835520000e+00	-4.000000000e-02
-2.835200000e+00	-1.600000000e-02
-2.834880000e+00	-1.600000000e-02
-2.834560000e+00	-1.600000000e-02
-2.834240000e+00	-1.600000000e-02
-2.833920000e+00	-3.200000000e-02
-2.833600000e+00	0.000000000e+00
-2.833280000e+00	-4.000000000e-02
-2.832960000e+00	-4.800000000e-02
-2.832640000e+00	-4.000000000e-02
-2.832320000e+00	-8.000000000e-03
-2.832000000e+00	-2.400000000e-02
-2.831680000e+00	-3.200000000e-02
-2.831360000e+00	-8.000000000e-03
-2.831040000e+00	-8.000000000e-03
-2.830720000e+00	-1.600000000e-02
-2.830400000e+00	-3.200000000e-02
-2.830080000e+00	-1.600000000e-02
-2.829760000e+00	-3.200000000e-02
-2.829440000e+00	-3.200000000e-02
-2.829120000e+00	-1.600000000e-02
-2.828800000e+00	-3.200000000e-02
-2.828480000e+00	-3.200000000e-02
-2.828160000e+00	-3.200000000e-02
-2.827840000e+00	-2.400000000e-02
-2.827520000e+00	-2.400000000e-02
-2.827200000e+00	-8.000000000e-03
-2.826880000e+00	-3.200000000e-02
-2.826560000e+00	-3.200000000e-02
-2.826240000e+00	-1.600000000e-02
-2.825920000e+00	-3.200000000e-02
-2.825600000e+00	-4.000000000e-02
-2.825280000e+00	0.000000000e+00
-2.824960000e+00	-5.600000000e-02
-2.824640000e+00	-3.200000000e-02
-2.824320000e+00	-3.200000000e-02
-2.824000000e+00	-2.400000000e-02
-2.823680000e+00	-4.000000000e-02
-2.823360000e+00	-4.000000000e-02
-2.823040000e+00	-1.600000000e-02
-2.822720000e+00	-3.200000000e-02
-2.822400000e+00	-1.600000000e-02
-2.822080000e+00	-3.200000000e-02
-2.821760000e+00	-2.400000000e-02
-2.821440000e+00	-4.000000000e-02
-2.821120000e+00	-4.000000000e-02
-2.820800000e+00	-1.600000000e-02
-2.820480000e+00	-4.000000000e-02
-2.820160000e+00	-8.000000000e-03
-2.819840000e+00	-4.000000000e-02
-2.819520000e+00	-3.200000000e-02
-2.819200000e+00	-4.000000000e-02
-2.818880000e+00	-3.200000000e-02
-2.818560000e+00	-4.000000000e-02
-2.818240000e+00	-3.200000000e-02
-2.817920000e+00	-3.200000000e-02
-2.817600000e+00	-4.000000000e-02
-2.817280000e+00	-2.400000000e-02
-2.816960000e+00	-1.600000000e-02
-2.816640000e+00	-2.400000000e-02
-2.816320000e+00	-2.400000000e-02
-2.816000000e+00	-3.200000000e-02
-2.815680000e+00	-1.600000000e-02
-2.815360000e+00	-3.200000000e-02
-2.815040000e+00	-3.200000000e-02
-2.814720000e+00	-1.600000000e-02
-2.814400000e+00	-4.000000000e-02
-2.814080000e+00	-1.600000000e-02
-2.813760000e+00	-1.600000000e-02
-2.813440000e+00	-2.400000000e-02
-2.813120000e+00	-2.400000000e-02
-2.812800000e+00	-2.400000000e-02
-2.812480000e+00	-2.400000000e-02
-2.812160000e+00	-2.400000000e-02
-2.811840000e+00	-3.200000000e-02
-2.811520000e+00	-3.200000000e-02
-2.811200000e+00	-4.000000000e-02
-2.810880000e+00	-3.200000000e-02
-2.810560000e+00	-3.200000000e-02
-2.810240000e+00	-2.400000000e-02
-2.809920000e+00	-2.400000000e-02
-2.809600000e+00	-3.200000000e-02
-2.809280000e+00	-3.200000000e-02
-2.808960000e+00	-3.200000000e-02
-2.808640000e+00	-3.200000000e-02
-2.808320000e+00	-2.400000000e-02
-2.808000000e+00	-4.000000000e-02
-2.807680000e+00	-1.600000000e-02
-2.807360000e+00	-4.000000000e-02
-2.807040000e+00	-2.400000000e-02
-2.806720000e+00	-3.200000000e-02
-2.806400000e+00	-3.200000000e-02
-2.806080000e+00	-2.400000000e-02
-2.805760000e+00	-1.600000000e-02
-2.805440000e+00	-2.400000000e-02
-2.805120000e+00	-1.600000000e-02
-2.804800000e+00	-1.600000000e-02
-2.804480000e+00	-1.600000000e-02
-2.804160000e+00	-3.200000000e-02
-2.803840000e+00	-2.400000000e-02
-2.803520000e+00	-1.600000000e-02
-2.803200000e+00	-3.200000000e-02
-2.802880000e+00	-1.600000000e-02
-2.802560000e+00	-2.400000000e-02
-2.802240000e+00	-3.200000000e-02
-2.801920000e+00	-1.600000000e-02
-2.801600000e+00	-1.600000000e-02
-2.801280000e+00	0.000000000e+00
-2.800960000e+00	-1.600000000e-02
-2.800640000e+00	-1.600000000e-02
-2.800320000e+00	-2.400000000e-02
-2.800000000e+00	-3.200000000e-02
-2.799680000e+00	-3.200000000e-02
-2.799360000e+00	-1.600000000e-02
-2.799040000e+00	-1.600000000e-02
-2.798720000e+00	-1.600000000e-02
-2.798400000e+00	-2.400000000e-02
-2.798080000e+00	-2.400000000e-02
-2.797760000e+00	-2.400000000e-02
-2.797440000e+00	-3.200000000e-02
-2.797120000e+00	-3.200000000e-02
-2.796800000e+00	-2.400000000e-02
-2.796480000e+00	-1.600000000e-02
-2.796160000e+00	-4.000000000e-02
-2.795840000e+00	-1.600000000e-02
-2.795520000e+00	-3.200000000e-02
-2.795200000e+00	-3.200000000e-02
-2.794880000e+00	-4.000000000e-02
-2.794560000e+00	-2.400000000e-02
-2.794240000e+00	-3.200000000e-02
-2.793920000e+00	-8.000000000e-03
-2.793600000e+00	-2.400000000e-02
-2.793280000e+00	-1.600000000e-02
-2.792960000e+00	-2.400000000e-02
-2.792640000e+00	-2.400000000e-02
-2.792320000e+00	-1.600000000e-02
-2.792000000e+00	-2.400000000e-02
-2.791680000e+00	-3.200000000e-02
-2.791360000e+00	-8.000000000e-03
-2.791040000e+00	-3.200000000e-02
-2.790720000e+00	-2.400000000e-02
-2.790400000e+00	-3.200000000e-02
-2.790080000e+00	-1.600000000e-02
-2.789760000e+00	-3.200000000e-02
-2.789440000e+00	-2.400000000e-02
-2.789120000e+00	-4.000000000e-02
-2.788800000e+00	-4.000000000e-02
-2.788480000e+00	-4.000000000e-02
-2.788160000e+00	-1.600000000e-02
-2.787840000e+00	-8.000000000e-03
-2.787520000e+00	-1.600000000e-02
-2.787200000e+00	-4.000000000e-02
-2.786880000e+00	-3.200000000e-02
-2.786560000e+00	-4.800000000e-02
-2.786240000e+00	-3.200000000e-02
-2.785920000e+00	-3.200000000e-02
-2.785600000e+00	-2.400000000e-02
-2.785280000e+00	-2.400000000e-02
-2.784960000e+00	-1.600000000e-02
-2.784640000e+00	-1.600000000e-02
-2.784320000e+00	-3.200000000e-02
-2.784000000e+00	-1.600000000e-02
-2.783680000e+00	-2.400000000e-02
-2.783360000e+00	-4.800000000e-02
-2.783040000e+00	-4.000000000e-02
-2.782720000e+00	-2.400000000e-02
-2.782400000e+00	-4.800000000e-02
-2.782080000e+00	-1.600000000e-02
-2.781760000e+00	-3.200000000e-02
-2.781440000e+00	-2.400000000e-02
-2.781120000e+00	-4.000000000e-02
-2.780800000e+00	-2.400000000e-02
-2.780480000e+00	-2.400000000e-02
-2.780160000e+00	-4.000000000e-02
-2.779840000e+00	-2.400000000e-02
-2.779520000e+00	-3.200000000e-02
-2.779200000e+00	-1.600000000e-02
-2.778880000e+00	-1.600000000e-02
-2.778560000e+00	-4.000000000e-02
-2.778240000e+00	-1.600000000e-02
-2.777920000e+00	-2.400000000e-02
-2.777600000e+00	-1.600000000e-02
-2.777280000e+00	-2.400000000e-02
-2.776960000e+00	-1.600000000e-02
-2.776640000e+00	-3.200000000e-02
